antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"ph_category=Neutral_Soil, rainfall_category=Moderate_Rain, temp_category=Moderate_Temp, crop_type=Maize",yield_level=High_Yield,0.062,0.34,0.034,0.5483870967741936,1.6129032258064517,1.0,0.012920000000000001,1.4614285714285715,0.4051172707889126,0.0923913043478261,0.3157380254154449,0.3241935483870968
"fertilizer_type=Organic, temp_category=Moderate_Temp, sowing_season=Winter, ndvi_category=Medium_NDVI",yield_level=High_Yield,0.062,0.34,0.034,0.5483870967741936,1.6129032258064517,1.0,0.012920000000000001,1.4614285714285715,0.4051172707889126,0.0923913043478261,0.3157380254154449,0.3241935483870968
"ph_category=Neutral_Soil, water_eff_category=High_Water_Eff, moisture_category=Dry_Soil, sowing_season=Winter",yield_level=High_Yield,0.146,0.34,0.08,0.5479452054794521,1.6116035455278004,1.0,0.030359999999999998,1.4600000000000002,0.4443793911007025,0.19704433497536947,0.3150684931506851,0.39161966156325545
"rainfall_category=Moderate_Rain, temp_category=Moderate_Temp, ndvi_category=Medium_NDVI, water_eff_category=Medium_Water_Eff",yield_level=High_Yield,0.084,0.34,0.046,0.5476190476190476,1.6106442577030808,1.0,0.017439999999999994,1.4589473684210523,0.41389785456616657,0.12169312169312167,0.3145743145743145,0.3414565826330532
"ph_category=Neutral_Soil, water_eff_category=High_Water_Eff, irrigation_type=No Irrigation",yield_level=High_Yield,0.084,0.34,0.046,0.5476190476190476,1.6106442577030808,1.0,0.017439999999999994,1.4589473684210523,0.41389785456616657,0.12169312169312167,0.3145743145743145,0.3414565826330532
"ph_category=Neutral_Soil, water_eff_category=Medium_Water_Eff","rainfall_category=Moderate_Rain, yield_level=High_Yield",0.236,0.258,0.098,0.41525423728813565,1.6095125476284327,1.0,0.037112000000000006,1.2689275362318841,0.4956726145955765,0.2474747474747475,0.21193293435058713,0.39754959926422284
"moisture_category=Dry_Soil, crop_type=Soybean, water_eff_category=Medium_Water_Eff","rainfall_category=Moderate_Rain, yield_level=High_Yield",0.082,0.258,0.034,0.41463414634146345,1.6071090943467574,1.0,0.012844000000000001,1.2675833333333335,0.41150839420735613,0.1111111111111111,0.21109723226612323,0.2732085460389488
"moisture_category=Dry_Soil, ph_category=Acidic_Soil, water_eff_category=Medium_Water_Eff","rainfall_category=Moderate_Rain, yield_level=High_Yield",0.082,0.258,0.034,0.41463414634146345,1.6071090943467574,1.0,0.012844000000000001,1.2675833333333335,0.41150839420735613,0.1111111111111111,0.21109723226612323,0.2732085460389488
"water_eff_category=High_Water_Eff, moisture_category=Dry_Soil, sowing_season=Winter",yield_level=High_Yield,0.194,0.34,0.106,0.5463917525773195,1.6070345664038808,1.0,0.04003999999999999,1.4549999999999996,0.46865489957395,0.24766355140186913,0.31271477663230235,0.4290782292298362
"rainfall_category=Low_Rain, ph_category=Neutral_Soil, water_eff_category=High_Water_Eff, temp_category=Moderate_Temp","moisture_category=Dry_Soil, yield_level=High_Yield",0.072,0.294,0.034,0.47222222222222227,1.6061980347694635,1.0,0.012832000000000007,1.337684210526316,0.4066937119675458,0.10240963855421689,0.2524394082467738,0.2939342403628118
"water_eff_category=High_Water_Eff, temp_category=Moderate_Temp, fertilizer_type=Mixed","moisture_category=Dry_Soil, yield_level=High_Yield",0.072,0.294,0.034,0.47222222222222227,1.6061980347694635,1.0,0.012832000000000007,1.337684210526316,0.4066937119675458,0.10240963855421689,0.2524394082467738,0.2939342403628118
"ndvi_category=High_NDVI, sowing_season=Winter, water_eff_category=High_Water_Eff",yield_level=High_Yield,0.066,0.34,0.036,0.5454545454545454,1.60427807486631,1.0,0.013559999999999996,1.4519999999999997,0.40328336902212697,0.09729729729729727,0.3112947658402203,0.3256684491978609
"ph_category=Neutral_Soil, water_eff_category=High_Water_Eff, sowing_season=Spring","moisture_category=Dry_Soil, yield_level=High_Yield",0.102,0.294,0.048,0.4705882352941177,1.6006402561024413,1.0,0.018012000000000004,1.3335555555555558,0.4178730512249444,0.13793103448275865,0.25012497917013843,0.31692677070828335
"water_eff_category=High_Water_Eff, moisture_category=Dry_Soil, ph_category=Acidic_Soil",yield_level=High_Yield,0.07,0.34,0.038,0.5428571428571428,1.5966386554621845,1.0,0.014199999999999994,1.4437499999999996,0.40181097906055446,0.10215053763440858,0.3073593073593073,0.32731092436974785
"water_eff_category=High_Water_Eff, moisture_category=Dry_Soil, region=Central USA",yield_level=High_Yield,0.07,0.34,0.038,0.5428571428571428,1.5966386554621845,1.0,0.014199999999999994,1.4437499999999996,0.40181097906055446,0.10215053763440858,0.3073593073593073,0.32731092436974785
"fertilizer_type=Organic, rainfall_category=Moderate_Rain, temp_category=Moderate_Temp, water_eff_category=Medium_Water_Eff",yield_level=High_Yield,0.07,0.34,0.038,0.5428571428571428,1.5966386554621845,1.0,0.014199999999999994,1.4437499999999996,0.40181097906055446,0.10215053763440858,0.3073593073593073,0.32731092436974785
"ph_category=Neutral_Soil, ndvi_category=Medium_NDVI, water_eff_category=Medium_Water_Eff","moisture_category=Dry_Soil, yield_level=High_Yield",0.098,0.294,0.046,0.4693877551020408,1.596556990142996,1.0,0.017188,1.3305384615384614,0.414248529837077,0.1329479768786127,0.24842458229750822,0.3129251700680272
"temp_category=Moderate_Temp, sowing_season=Winter, crop_type=Maize","ph_category=Neutral_Soil, yield_level=High_Yield",0.074,0.254,0.03,0.40540540540540543,1.5960842732496276,1.0,0.011203999999999999,1.2546363636363638,0.40331173506119505,0.1006711409395973,0.2029563075139483,0.2617578208129389
"water_eff_category=Medium_Water_Eff, moisture_category=Dry_Soil, fertilizer_type=Mixed","ph_category=Neutral_Soil, yield_level=High_Yield",0.074,0.254,0.03,0.40540540540540543,1.5960842732496276,1.0,0.011203999999999999,1.2546363636363638,0.40331173506119505,0.1006711409395973,0.2029563075139483,0.2617578208129389
"water_eff_category=Medium_Water_Eff, rainfall_category=Moderate_Rain, moisture_category=Dry_Soil, fertilizer_type=Mixed","ph_category=Neutral_Soil, yield_level=High_Yield",0.074,0.254,0.03,0.40540540540540543,1.5960842732496276,1.0,0.011203999999999999,1.2546363636363638,0.40331173506119505,0.1006711409395973,0.2029563075139483,0.2617578208129389
"region=East Africa, moisture_category=Dry_Soil, sowing_season=Winter, temp_category=Moderate_Temp","ph_category=Neutral_Soil, yield_level=High_Yield",0.074,0.254,0.03,0.40540540540540543,1.5960842732496276,1.0,0.011203999999999999,1.2546363636363638,0.40331173506119505,0.1006711409395973,0.2029563075139483,0.2617578208129389
"temp_category=Hot, rainfall_category=Moderate_Rain, water_eff_category=Medium_Water_Eff","moisture_category=Dry_Soil, yield_level=High_Yield",0.064,0.294,0.03,0.46875,1.594387755102041,1.0,0.011184,1.328941176470588,0.3982905982905983,0.09146341463414635,0.24752124645892354,0.2853954081632653
"water_eff_category=High_Water_Eff, sowing_season=Spring, temp_category=Moderate_Temp","moisture_category=Dry_Soil, yield_level=High_Yield",0.064,0.294,0.03,0.46875,1.594387755102041,1.0,0.011184,1.328941176470588,0.3982905982905983,0.09146341463414635,0.24752124645892354,0.2853954081632653
"ph_category=Neutral_Soil, rainfall_category=Moderate_Rain, ndvi_category=Medium_NDVI, water_eff_category=Medium_Water_Eff",yield_level=High_Yield,0.096,0.34,0.052,0.5416666666666666,1.5931372549019605,1.0,0.019359999999999995,1.4399999999999997,0.4118447923757657,0.13541666666666663,0.3055555555555555,0.34730392156862744
"temp_category=Moderate_Temp, sowing_season=Winter, crop_type=Maize",yield_level=High_Yield,0.074,0.34,0.04,0.5405405405405406,1.589825119236884,1.0,0.014839999999999999,1.436470588235294,0.4006479481641468,0.106951871657754,0.3038493038493039,0.329093799682035
"region=East Africa, moisture_category=Dry_Soil, sowing_season=Winter, temp_category=Moderate_Temp",yield_level=High_Yield,0.074,0.34,0.04,0.5405405405405406,1.589825119236884,1.0,0.014839999999999999,1.436470588235294,0.4006479481641468,0.106951871657754,0.3038493038493039,0.329093799682035
"ndvi_category=High_NDVI, moisture_category=Dry_Soil, water_eff_category=High_Water_Eff",yield_level=High_Yield,0.1,0.34,0.054,0.5399999999999999,1.5882352941176467,1.0,0.019999999999999997,1.4347826086956517,0.4115226337448559,0.1398963730569948,0.3030303030303029,0.3494117647058823
"ph_category=Neutral_Soil, sowing_season=Winter, water_eff_category=Medium_Water_Eff","rainfall_category=Moderate_Rain, yield_level=High_Yield",0.142,0.258,0.058,0.4084507042253522,1.5831422644393496,1.0,0.021364000000000008,1.2543333333333335,0.4293063258580501,0.1695906432748538,0.20276375232527247,0.3166284528878699
"temp_category=Moderate_Temp, ndvi_category=Medium_NDVI, water_eff_category=Medium_Water_Eff","moisture_category=Dry_Soil, yield_level=High_Yield",0.086,0.294,0.04,0.4651162790697675,1.58202816010125,1.0,0.014716000000000003,1.3199130434782609,0.40251641137855587,0.11764705882352941,0.24237433296001065,0.3005853504192375
"ndvi_category=High_NDVI, water_eff_category=High_Water_Eff",yield_level=High_Yield,0.108,0.34,0.058,0.5370370370370371,1.579520697167756,1.0,0.02128,1.4256,0.41131900417504247,0.14871794871794872,0.29854096520763196,0.35381263616557734
"sowing_season=Winter, water_eff_category=Medium_Water_Eff","rainfall_category=Moderate_Rain, yield_level=High_Yield",0.216,0.258,0.088,0.4074074074074074,1.5790984783232844,1.0,0.032271999999999995,1.2521250000000002,0.46776437847866414,0.22797927461139894,0.20135769192372963,0.3742463393626184
"moisture_category=Dry_Soil, sowing_season=Winter, water_eff_category=Medium_Water_Eff","rainfall_category=Moderate_Rain, yield_level=High_Yield",0.182,0.258,0.074,0.4065934065934066,1.5759434364085527,1.0,0.027044,1.2504074074074074,0.4467719553294125,0.20218579234972678,0.20026065578626226,0.34670755600988157
"water_eff_category=High_Water_Eff, sowing_season=Winter, crop_type=Maize",yield_level=High_Yield,0.056,0.34,0.03,0.5357142857142857,1.57563025210084,1.0,0.010959999999999998,1.4215384615384614,0.38700564971751406,0.08196721311475409,0.2965367965367965,0.3119747899159664
"temp_category=Hot, rainfall_category=Moderate_Rain, moisture_category=Dry_Soil, water_eff_category=Medium_Water_Eff",yield_level=High_Yield,0.056,0.34,0.03,0.5357142857142857,1.57563025210084,1.0,0.010959999999999998,1.4215384615384614,0.38700564971751406,0.08196721311475409,0.2965367965367965,0.3119747899159664
"rainfall_category=Moderate_Rain, sowing_season=Winter, moisture_category=Dry_Soil, irrigation_type=Drip, temp_category=Moderate_Temp",yield_level=High_Yield,0.056,0.34,0.03,0.5357142857142857,1.57563025210084,1.0,0.010959999999999998,1.4215384615384614,0.38700564971751406,0.08196721311475409,0.2965367965367965,0.3119747899159664
"region=East Africa, ph_category=Neutral_Soil, temp_category=Moderate_Temp, sowing_season=Winter",yield_level=High_Yield,0.056,0.34,0.03,0.5357142857142857,1.57563025210084,1.0,0.010959999999999998,1.4215384615384614,0.38700564971751406,0.08196721311475409,0.2965367965367965,0.3119747899159664
"water_eff_category=High_Water_Eff, irrigation_type=No Irrigation",yield_level=High_Yield,0.112,0.34,0.06,0.5357142857142857,1.57563025210084,1.0,0.021919999999999995,1.4215384615384614,0.4114114114114113,0.1530612244897959,0.2965367965367965,0.35609243697478987
"ph_category=Neutral_Soil, moisture_category=Dry_Soil, water_eff_category=High_Water_Eff, sowing_season=Spring, temp_category=Moderate_Temp",yield_level=High_Yield,0.056,0.34,0.03,0.5357142857142857,1.57563025210084,1.0,0.010959999999999998,1.4215384615384614,0.38700564971751406,0.08196721311475409,0.2965367965367965,0.3119747899159664
"region=East Africa, ndvi_category=High_NDVI, moisture_category=Dry_Soil",yield_level=High_Yield,0.056,0.34,0.03,0.5357142857142857,1.57563025210084,1.0,0.010959999999999998,1.4215384615384614,0.38700564971751406,0.08196721311475409,0.2965367965367965,0.3119747899159664
"ndvi_category=Medium_NDVI, region=North India","ph_category=Neutral_Soil, yield_level=High_Yield",0.08,0.254,0.032,0.4,1.5748031496062993,1.0,0.01168,1.2433333333333334,0.3967391304347826,0.10596026490066224,0.1957104557640751,0.262992125984252
"temp_category=Moderate_Temp, ndvi_category=Medium_NDVI, water_eff_category=Medium_Water_Eff",yield_level=High_Yield,0.086,0.34,0.046,0.5348837209302326,1.5731874145006841,1.0,0.01676,1.419,0.3986300066596899,0.12105263157894734,0.295278365045807,0.3350889192886457
"ph_category=Neutral_Soil, rainfall_category=Moderate_Rain, ndvi_category=Medium_NDVI, moisture_category=Dry_Soil, water_eff_category=Medium_Water_Eff",yield_level=High_Yield,0.086,0.34,0.046,0.5348837209302326,1.5731874145006841,1.0,0.01676,1.419,0.3986300066596899,0.12105263157894734,0.295278365045807,0.3350889192886457
"region=East Africa, moisture_category=Dry_Soil, sowing_season=Winter, temp_category=Moderate_Temp","rainfall_category=Moderate_Rain, yield_level=High_Yield",0.074,0.258,0.03,0.40540540540540543,1.5713387806411063,1.0,0.010908000000000001,1.247909090909091,0.3926565874730022,0.09933774834437084,0.1986595760180666,0.26084223758642366
"sowing_season=Winter, ph_category=Acidic_Soil, water_eff_category=Medium_Water_Eff","rainfall_category=Moderate_Rain, yield_level=High_Yield",0.074,0.258,0.03,0.40540540540540543,1.5713387806411063,1.0,0.010908000000000001,1.247909090909091,0.3926565874730022,0.09933774834437084,0.1986595760180666,0.26084223758642366
"ph_category=Neutral_Soil, sowing_season=Spring, moisture_category=Dry_Soil, water_eff_category=Medium_Water_Eff","rainfall_category=Moderate_Rain, yield_level=High_Yield",0.084,0.258,0.034,0.40476190476190477,1.568844592100406,1.0,0.012328000000000002,1.24656,0.3958386848189057,0.11038961038961038,0.1977923244769606,0.26827242524916944
"ph_category=Neutral_Soil, rainfall_category=Moderate_Rain, sowing_season=Winter, ndvi_category=Medium_NDVI, moisture_category=Dry_Soil, water_eff_category=Medium_Water_Eff",yield_level=High_Yield,0.06,0.34,0.032,0.5333333333333333,1.568627450980392,1.0,0.0116,1.4142857142857141,0.3856382978723404,0.08695652173913043,0.29292929292929293,0.3137254901960784
"rainfall_category=Moderate_Rain, moisture_category=Dry_Soil, water_eff_category=Medium_Water_Eff, fertilizer_type=Organic, temp_category=Moderate_Temp",yield_level=High_Yield,0.06,0.34,0.032,0.5333333333333333,1.568627450980392,1.0,0.0116,1.4142857142857141,0.3856382978723404,0.08695652173913043,0.29292929292929293,0.3137254901960784
"water_eff_category=High_Water_Eff, ndvi_category=High_NDVI, fertilizer_type=Mixed",yield_level=High_Yield,0.06,0.34,0.032,0.5333333333333333,1.568627450980392,1.0,0.0116,1.4142857142857141,0.3856382978723404,0.08695652173913043,0.29292929292929293,0.3137254901960784
"rainfall_category=Low_Rain, ph_category=Neutral_Soil, ndvi_category=Medium_NDVI, moisture_category=Dry_Soil, water_eff_category=High_Water_Eff",yield_level=High_Yield,0.06,0.34,0.032,0.5333333333333333,1.568627450980392,1.0,0.0116,1.4142857142857141,0.3856382978723404,0.08695652173913043,0.29292929292929293,0.3137254901960784
"ph_category=Neutral_Soil, sowing_season=Winter, ndvi_category=Medium_NDVI, moisture_category=Dry_Soil, water_eff_category=Medium_Water_Eff",yield_level=High_Yield,0.06,0.34,0.032,0.5333333333333333,1.568627450980392,1.0,0.0116,1.4142857142857141,0.3856382978723404,0.08695652173913043,0.29292929292929293,0.3137254901960784
"irrigation_type=Drip, sowing_season=Winter, temp_category=Moderate_Temp","moisture_category=Dry_Soil, yield_level=High_Yield",0.074,0.294,0.034,0.45945945945945954,1.5627872770729918,1.0,0.012244000000000005,1.3061,0.38889594714775766,0.10179640718562877,0.23436184059413537,0.28755285898143046
"rainfall_category=Low_Rain, ph_category=Neutral_Soil, temp_category=Moderate_Temp","moisture_category=Dry_Soil, yield_level=High_Yield",0.074,0.294,0.034,0.45945945945945954,1.5627872770729918,1.0,0.012244000000000005,1.3061,0.38889594714775766,0.10179640718562877,0.23436184059413537,0.28755285898143046
"water_eff_category=High_Water_Eff, sowing_season=Spring, temp_category=Moderate_Temp",yield_level=High_Yield,0.064,0.34,0.034,0.53125,1.5624999999999998,1.0,0.012240000000000001,1.408,0.3846153846153847,0.0918918918918919,0.2897727272727273,0.315625
"ndvi_category=High_NDVI, moisture_category=Dry_Soil, sowing_season=Winter, water_eff_category=High_Water_Eff",yield_level=High_Yield,0.064,0.34,0.034,0.53125,1.5624999999999998,1.0,0.012240000000000001,1.408,0.3846153846153847,0.0918918918918919,0.2897727272727273,0.315625
"water_eff_category=High_Water_Eff, temp_category=Hot",yield_level=High_Yield,0.064,0.34,0.034,0.53125,1.5624999999999998,1.0,0.012240000000000001,1.408,0.3846153846153847,0.0918918918918919,0.2897727272727273,0.315625
"irrigation_type=Drip, moisture_category=Dry_Soil, sowing_season=Winter, temp_category=Moderate_Temp",yield_level=High_Yield,0.064,0.34,0.034,0.53125,1.5624999999999998,1.0,0.012240000000000001,1.408,0.3846153846153847,0.0918918918918919,0.2897727272727273,0.315625
"ph_category=Neutral_Soil, ndvi_category=Medium_NDVI, water_eff_category=Medium_Water_Eff",yield_level=High_Yield,0.098,0.34,0.052,0.5306122448979591,1.5606242496998797,1.0,0.018679999999999995,1.4060869565217387,0.3982602763090567,0.13471502590673573,0.2888064316635744,0.3417767106842737
"fertilizer_type=Organic, rainfall_category=Moderate_Rain, temp_category=Moderate_Temp, water_eff_category=Medium_Water_Eff","moisture_category=Dry_Soil, yield_level=High_Yield",0.07,0.294,0.032,0.45714285714285713,1.554907677356657,1.0,0.01142,1.3005263157894735,0.38373655913978494,0.09638554216867472,0.2310805341966815,0.2829931972789116
