farm_id,region,crop_type,soil_moisture_%,soil_pH,temperature_C,rainfall_mm,humidity_%,sunlight_hours,irrigation_type,fertilizer_type,pesticide_usage_ml,sowing_date,harvest_date,total_days,yield_kg_per_hectare,sensor_id,timestamp,latitude,longitude,NDVI_index,crop_disease_status,sowing_month,harvest_month,price_per_kg_EUR,revenue_per_hectare_EUR,yield_per_day,water_efficiency,pesticide_efficiency,heat_stress,drought_stress,growing_conditions_score,sowing_season,country
FARM2126,"Provence, France",Citrus,30.65,6.98,13.48,477.01,55.96,4.63,Drip,Organic,37.25,2024-01-19,2024-07-09,172,2403.06,SENS2126,2024-03-19,44.160971,6.46169,0.48,No Disease,1,7,0.85,2042.6009999999999,13.97127906976744,5.027217003828372,62.82509803921568,0,0,42.227777777777774,Winter,France
FARM2127,"Provence, France",Tomatoes,10.72,5.69,22.22,543.36,54.53,7.96,Center Pivot,Organic,9.43,2024-04-27,2024-09-14,140,1500.0,SENS2127,2024-07-22,43.221585,5.287274,0.64,No Disease,4,9,1.45,2175.0,10.714285714285714,2.7555294290543024,143.81591562799616,0,1,51.50555555555556,Spring,France
FARM2128,Central Thailand,Tomatoes,26.98,7.16,24.81,1402.8,47.24,5.84,Center Pivot,Biofertilizer,39.46,2024-01-13,2024-07-01,170,3055.47,SENS2128,2024-02-15,14.029038,99.844377,0.48,Mild,1,7,1.45,4430.4315,17.97335294117647,2.1765707365721614,75.51828966880869,0,0,65.51388888888889,Winter,Thailand
FARM2129,"Souss-Massa, Morocco",Barley,37.57,6.82,33.79,209.71,65.71,4.54,Drip,Mixed,33.92,2024-01-21,2024-06-01,132,1500.0,SENS2129,2024-02-23,29.952405,-9.879664,0.39,Severe,1,6,0.14,210.00000000000003,11.363636363636363,7.118788856722509,42.955326460481096,1,0,53.3138888888889,Winter,Morocco
FARM2130,Nigeria North,Soybean,15.22,6.19,34.33,835.77,42.15,8.32,Manual,Mixed,47.87,2024-03-27,2024-09-20,177,1500.0,SENS2130,2024-05-27,11.887339,10.911145,0.46,Severe,3,9,0.4987852229601519,748.1778344402278,8.474576271186441,1.7926072875461596,30.693677102516883,1,1,41.4638888888889,Spring,Nigeria
FARM2131,"Rabat-Salé-Kénitra, Morocco",Wheat,44.1,7.16,22.83,409.36,46.58,9.53,Center Pivot,Mixed,25.28,2024-03-15,2024-09-10,179,2960.04,SENS2131,2024-05-04,33.97557,-6.143302,0.52,Moderate,3,9,0.23162925759013286,685.6318676370969,16.53653631284916,7.213276147772687,112.63470319634702,0,0,71.07499999999999,Spring,Morocco
FARM2132,"Souss-Massa, Morocco",Citrus,15.17,6.99,16.18,291.52,71.81,5.13,Manual,Inorganic,12.68,2024-03-24,2024-08-12,141,1500.0,SENS2132,2024-05-04,30.751858,-9.01078,0.82,Moderate,3,8,0.85,1275.0,10.638297872340425,5.127854505674826,109.64912280701755,0,1,48.71111111111111,Spring,Morocco
FARM2133,"Andalusia, Spain",Citrus,20.06,6.23,30.91,391.7,82.95,6.81,Drip,Organic,14.61,2024-02-11,2024-06-19,129,3236.59,SENS2133,2024-04-21,37.809153,-4.483716,0.86,Mild,2,6,0.85,2751.1015,25.08984496124031,8.241889483065954,207.3408071748879,0,0,63.369444444444454,Winter,Spain
FARM2134,"Nile Delta, Egypt",Cotton,21.26,6.88,32.37,32.82,51.95,5.54,Center Pivot,Biofertilizer,18.82,2024-04-07,2024-08-08,123,2513.77,SENS2134,2024-07-02,30.083499,32.497357,0.66,No Disease,4,8,1.6810423698639896,4225.753878093001,20.437154471544716,74.32791247782377,126.82996972754793,1,0,53.552777777777784,Spring,Egypt
FARM2135,"Java, Indonesia",Maize,32.77,6.36,31.79,2251.39,88.0,8.61,Drip,Inorganic,14.36,2024-02-11,2024-05-13,92,3374.36,SENS2135,2024-04-13,-7.791514,111.430913,0.53,Mild,2,5,0.22661864363728726,764.6928863439167,36.67782608695652,1.4981242147230276,219.68489583333334,0,0,62.14722222222224,Winter,Indonesia
FARM2136,South Africa Cape,Citrus,27.68,7.21,26.2,707.04,77.55,8.67,Flood,Inorganic,48.04,2024-03-25,2024-09-02,161,2917.06,SENS2136,2024-07-22,-33.580521,18.936368,0.46,No Disease,3,9,0.85,2479.5009999999997,18.118385093167703,4.119908479746907,59.483278955954326,0,0,62.04444444444445,Spring,South Africa
FARM2137,"Casablanca-Settat, Morocco",Wheat,31.97,5.79,30.75,218.94,65.19,4.93,Center Pivot,Biofertilizer,10.76,2024-01-23,2024-07-07,166,2697.88,SENS2137,2024-03-11,33.655638,-7.34166,0.31,Moderate,1,7,0.23162925759013286,624.9079414672677,16.252289156626507,12.266436300809312,229.41156462585036,0,0,49.30277777777778,Winter,Morocco
FARM2138,South Africa Cape,Citrus,42.96,6.14,16.46,467.58,56.7,9.04,No Irrigation,Organic,34.15,2024-03-13,2024-06-28,107,2862.72,SENS2138,2024-05-19,-33.961466,18.210377,0.73,Moderate,3,6,0.85,2433.312,26.754392523364483,6.1093516582013745,81.4429587482219,0,0,64.76666666666667,Spring,South Africa
FARM2139,"Nile Delta, Egypt",Wheat,19.03,6.82,39.73,86.48,42.92,5.31,Drip,Inorganic,48.27,2024-03-08,2024-08-01,146,1750.4,SENS2139,2024-07-01,31.419294,30.517502,0.62,Mild,3,8,0.23162925759013286,405.44385248576856,11.989041095890412,20.00914494741655,35.52668966916988,1,1,33.9138888888889,Spring,Egypt
FARM2140,East Africa,Rice,44.13,5.83,18.18,1236.24,51.2,6.75,Sprinkler,Inorganic,10.16,2024-04-08,2024-10-03,178,2119.8,SENS2140,2024-07-03,2.620385,37.245189,0.66,Moderate,4,10,0.45,953.9100000000001,11.908988764044945,1.7133296692638456,189.9462365591398,0,0,62.8,Spring,Kenya
FARM2141,Kenya Highlands,Maize,36.79,7.47,12.15,1358.56,42.77,4.3,Sprinkler,Organic,44.74,2024-02-01,2024-06-07,127,1847.78,SENS2141,2024-05-02,-0.617066,37.653954,0.8,Moderate,2,6,0.22661864363728726,418.74139734010663,14.549448818897638,1.359101474006296,40.39746392654132,0,0,42.147222222222226,Winter,Kenya
FARM2142,Central Thailand,Soybean,43.19,7.23,35.61,1569.98,50.86,8.99,Flood,Biofertilizer,36.9,2024-02-14,2024-06-06,113,2725.93,SENS2142,2024-05-03,15.045081,100.479183,0.88,Mild,2,6,0.4987852229601519,1359.6536028237667,24.123274336283185,1.7351780417319125,71.92427440633246,1,0,57.30277777777777,Winter,Thailand
FARM2143,Nigeria North,Soybean,23.79,6.7,34.36,610.16,58.71,6.25,Manual,Inorganic,10.99,2024-03-14,2024-07-29,137,3481.95,SENS2143,2024-05-28,10.255502,9.986994,0.86,No Disease,3,7,0.4987852229601519,1736.7452070861007,25.415693430656933,5.697280581189869,290.4045037531276,1,0,57.98333333333333,Spring,Nigeria
FARM2144,"Casablanca-Settat, Morocco",Tomatoes,22.94,6.71,27.58,202.92,62.64,8.67,Sprinkler,Inorganic,24.15,2024-02-11,2024-08-08,179,4259.9,SENS2144,2024-05-15,32.501616,-7.35158,0.39,No Disease,2,8,1.45,6176.855,23.798324022346367,20.89005492349941,169.3797216699801,0,0,62.544444444444444,Winter,Morocco
FARM2145,South Africa Cape,Citrus,25.47,5.88,12.86,531.61,62.5,4.94,Sprinkler,Mixed,30.16,2024-03-04,2024-08-18,167,1500.0,SENS2145,2024-06-24,-34.13694,19.435385,0.7,Moderate,3,8,0.85,1275.0,8.982035928143713,2.816319633502938,48.138639281129656,0,0,40.96666666666666,Spring,South Africa
FARM2146,South India,Maize,27.56,6.5,25.61,1525.89,80.29,7.7,Drip,Biofertilizer,11.09,2024-04-09,2024-09-19,163,4502.32,SENS2146,2024-07-11,16.969057,75.481127,0.52,Mild,4,9,0.22661864363728726,1020.3096516210311,27.62159509202454,2.9486865458546454,372.40033085194375,0,0,76.78611111111111,Spring,India
FARM2147,"Pampas, Argentina",Wheat,28.11,7.19,14.32,697.08,61.81,6.6,No Irrigation,Organic,45.74,2024-02-01,2024-07-11,161,1720.32,SENS2147,2024-05-02,-35.72658,-62.456756,0.65,Severe,2,7,0.23162925759013286,398.47644441745734,10.685217391304347,2.4643593857437542,36.80616174582798,0,0,43.66666666666666,Winter,Argentina
FARM2148,Central Thailand,Maize,39.99,7.26,30.91,1238.11,66.87,6.77,Drip,Mixed,13.32,2024-01-22,2024-06-05,135,4201.44,SENS2148,2024-02-24,14.154775,100.715445,0.48,Mild,1,6,0.22661864363728726,952.1246341234441,31.121777777777776,3.390691706143926,293.3966480446927,0,0,56.775000000000006,Winter,Thailand
FARM2149,South Africa Cape,Cotton,32.64,6.53,12.96,603.34,84.46,9.94,No Irrigation,Inorganic,10.21,2024-04-23,2024-08-08,107,1500.0,SENS2149,2024-07-01,-33.819377,19.764539,0.38,Mild,4,8,1.6810423698639896,2521.5635547959846,14.018691588785046,2.482046530098951,133.80909901873326,0,0,47.033333333333324,Spring,South Africa
FARM2150,"Midwest, USA",Soybean,31.97,7.04,22.13,802.74,67.41,7.24,Flood,Biofertilizer,8.97,2024-03-08,2024-08-17,162,3973.95,SENS2150,2024-06-15,41.724708,-92.018591,0.55,No Disease,3,8,0.4987852229601519,1982.1475367824955,24.530555555555555,4.944322790952298,398.5907723169508,0,0,65.33611111111111,Spring,USA
FARM2151,South India,Tomatoes,32.91,6.93,36.5,1750.68,51.63,6.06,Flood,Organic,8.19,2024-03-28,2024-06-26,90,1840.01,SENS2151,2024-05-19,13.695847,81.206256,0.5,Moderate,3,6,1.45,2668.0144999999998,20.444555555555556,1.0504258768724881,200.21871599564744,1,0,44.866666666666674,Spring,India
FARM2152,"Pampas, Argentina",Wheat,16.68,6.54,27.56,691.54,73.63,4.27,Center Pivot,Inorganic,14.95,2024-01-17,2024-06-07,142,1500.0,SENS2152,2024-03-18,-34.178076,-61.432947,0.57,Moderate,1,6,0.23162925759013286,347.4438863851993,10.56338028169014,2.1659398735091115,94.04388714733543,0,1,66.44999999999999,Winter,Argentina
FARM2153,South India,Maize,40.6,6.96,24.57,1852.25,88.16,6.99,No Irrigation,Organic,32.71,2024-02-01,2024-07-23,173,4241.45,SENS2153,2024-03-14,15.700969,78.089285,0.5,No Disease,2,7,0.22661864363728726,961.191646055372,24.517052023121387,2.2886550654256035,125.82171462474042,0,0,76.3138888888889,Winter,India
FARM2154,"Murray-Darling, Australia",Citrus,40.87,7.2,33.66,215.05,65.32,6.94,No Irrigation,Biofertilizer,21.28,2024-04-26,2024-09-15,142,1709.12,SENS2154,2024-07-08,-34.146466,143.501219,0.9,No Disease,4,9,0.85,1452.752,12.036056338028168,7.910761397824577,76.7109515260323,1,0,61.88888888888889,Spring,Australia
FARM2155,"Fès-Meknès, Morocco",Olives,32.53,5.73,33.49,534.06,58.69,4.83,No Irrigation,Mixed,44.65,2024-03-06,2024-09-02,180,3002.26,SENS2155,2024-04-28,34.090215,-4.477478,0.75,Mild,3,9,1.5,4503.39,16.679222222222222,5.61107165551527,65.76692223439213,1,0,52.763888888888886,Spring,Morocco
FARM2156,"Rabat-Salé-Kénitra, Morocco",Barley,14.79,6.95,16.4,465.94,48.01,8.21,Center Pivot,Organic,36.15,2024-02-12,2024-08-02,172,2755.88,SENS2156,2024-03-25,34.152257,-6.492956,0.58,No Disease,2,8,0.14,385.82320000000004,16.022558139534883,5.902000256992333,74.18250336473756,0,1,43.71666666666666,Winter,Morocco
FARM2157,"Midwest, USA",Wheat,39.02,7.02,20.91,656.87,49.32,8.31,Center Pivot,Mixed,35.08,2024-01-18,2024-04-24,97,3031.29,SENS2157,2024-02-17,40.259203,-92.439255,0.75,No Disease,1,4,0.23162925759013286,702.1354522403939,31.25041237113402,4.60773405080031,84.01579822616408,0,0,71.53611111111113,Winter,USA
FARM2158,North India,Potatoes,35.83,7.35,20.98,855.57,42.93,4.07,No Irrigation,Mixed,36.46,2024-01-01,2024-05-11,131,3002.68,SENS2158,2024-04-12,26.945542,77.310776,0.47,No Disease,1,5,0.25,750.67,22.9212213740458,3.5054694887749975,80.15696743192738,0,0,57.4388888888889,Winter,India
FARM2159,"Minas Gerais, Brazil",Rice,28.42,7.17,27.0,1260.12,86.54,7.18,Flood,Biofertilizer,46.53,2024-02-07,2024-07-27,171,3408.24,SENS2159,2024-04-04,-18.632995,-45.641554,0.42,No Disease,2,7,0.45,1533.7079999999999,19.931228070175436,2.702550114184217,71.70713233747107,0,0,60.12222222222223,Winter,Brazil
FARM2160,South India,Rice,29.4,6.25,31.69,1292.32,70.41,7.74,Flood,Inorganic,24.76,2024-02-20,2024-07-06,137,2329.45,SENS2160,2024-06-19,13.231097,80.193778,0.59,Severe,2,7,0.45,1048.2525,17.003284671532846,1.8011397024711595,90.42895962732918,0,0,60.19166666666667,Winter,India
FARM2161,Central Thailand,Maize,31.08,7.33,26.55,1585.35,77.09,8.28,Drip,Organic,18.26,2024-02-27,2024-07-22,146,2480.31,SENS2161,2024-04-12,15.331714,99.721204,0.63,Severe,2,7,0.22661864363728726,562.084488,16.988424657534246,1.563532637816371,128.78037383177568,0,0,65.30833333333334,Winter,Thailand
FARM2162,"Shandong, China",Soybean,38.12,6.48,26.65,840.24,59.07,8.99,Center Pivot,Inorganic,27.06,2024-03-04,2024-07-16,134,3767.46,SENS2162,2024-04-24,36.183961,120.790251,0.45,Mild,3,7,0.4987852229601519,1879.1533760934537,28.115373134328358,4.4784603680281485,134.26443335709195,0,0,77.96944444444445,Spring,China
FARM2163,"Queensland, Australia",Tomatoes,43.48,7.05,21.72,608.53,79.35,7.74,Flood,Mixed,42.76,2024-02-20,2024-06-08,109,2087.67,SENS2163,2024-05-09,-26.007051,150.533036,0.76,Severe,2,6,1.45,3027.1215,19.152935779816513,3.425048808098043,47.70726691042048,0,0,75.78888888888889,Winter,Australia
FARM2164,"Punjab, India",Wheat,28.49,5.75,40.19,500.72,67.01,7.67,Manual,Inorganic,49.9,2024-01-11,2024-05-11,121,3695.32,SENS2164,2024-04-12,31.902811,74.574785,0.89,No Disease,1,5,0.23162925759013286,855.9442281579699,30.539834710743804,7.365303356453799,72.59960707269155,1,0,37.60277777777778,Winter,India
FARM2165,"Fès-Meknès, Morocco",Cotton,17.57,6.51,22.48,555.55,88.3,9.68,No Irrigation,Organic,35.77,2024-01-12,2024-04-18,97,1500.0,SENS2165,2024-02-16,33.848388,-4.0131,0.78,Moderate,1,4,1.6810423698639896,2521.5635547959846,15.463917525773196,2.6951756356122543,40.79412564590699,0,1,72.79444444444445,Winter,Morocco
FARM2166,Kenya Highlands,Cotton,27.83,6.95,13.46,879.21,63.39,6.14,Center Pivot,Inorganic,29.77,2024-04-25,2024-10-01,159,3648.95,SENS2166,2024-06-11,0.304146,37.236102,0.72,No Disease,4,10,1.6810423698639896,6134.0395555152045,22.949371069182387,4.145544813169584,118.58791030224243,0,0,47.111111111111114,Spring,Kenya
FARM2167,"Bavaria, Germany",Maize,21.58,6.02,12.34,1117.15,77.17,6.16,No Irrigation,Biofertilizer,43.11,2024-03-21,2024-08-12,144,2324.46,SENS2167,2024-06-21,48.53104,11.893005,0.5,No Disease,3,8,0.22661864363728726,526.7659723891287,16.142083333333332,2.0788445199660153,52.69689412831558,0,0,34.83888888888888,Spring,Germany
FARM2168,"Casablanca-Settat, Morocco",Wheat,43.85,6.42,20.83,445.0,81.24,8.2,Flood,Biofertilizer,48.53,2024-03-18,2024-08-16,151,2194.42,SENS2168,2024-05-23,32.558642,-7.921656,0.79,No Disease,3,8,0.23162925759013286,508.29187544093935,14.532582781456954,4.920224215246637,44.3048657379366,0,0,82.35277777777777,Spring,Morocco
FARM2169,"Punjab, India",Tomatoes,42.26,7.35,10.53,425.66,79.94,9.89,Sprinkler,Organic,41.29,2024-01-17,2024-04-21,95,2516.75,SENS2169,2024-03-24,31.283204,75.606499,0.31,No Disease,1,4,1.45,3649.2875,26.492105263157896,5.898724980077813,59.51170489477418,0,0,30.886111111111116,Winter,India
FARM2170,Nigeria North,Cotton,39.66,7.22,25.94,751.78,70.81,9.57,Flood,Organic,27.5,2024-03-24,2024-06-28,96,3625.45,SENS2170,2024-05-12,10.091873,7.47054,0.83,No Disease,3,6,1.6810423698639896,6094.535059823401,37.76510416666667,4.816081723743989,127.20877192982455,0,0,78.43333333333334,Spring,Nigeria
FARM2171,"Provence, France",Olives,21.51,6.83,17.31,601.36,89.75,4.15,No Irrigation,Inorganic,45.49,2024-01-27,2024-07-22,177,2644.54,SENS2171,2024-05-23,43.415838,6.791032,0.3,Mild,1,7,1.5,3966.81,14.940903954802259,4.390298160568431,56.884061088406106,0,0,44.724999999999994,Winter,France
FARM2172,South Africa Cape,Barley,20.32,5.77,11.01,621.39,78.59,5.3,Sprinkler,Mixed,15.07,2024-01-15,2024-05-07,113,4017.6,SENS2172,2024-03-11,-34.24709,19.514684,0.47,No Disease,1,5,0.14,562.464,35.553982300884954,6.455116566782885,250.0062227753578,0,0,25.89722222222221,Winter,South Africa
FARM2173,"California, USA",Citrus,21.62,7.27,16.05,458.58,79.39,7.76,Sprinkler,Organic,20.21,2024-01-02,2024-05-19,138,2440.15,SENS2173,2024-02-01,36.968497,-122.420789,0.72,Severe,1,5,0.85,2074.1275,17.682246376811595,5.309521737238349,115.04714757190004,0,0,44.80277777777779,Winter,USA
FARM2174,"Queensland, Australia",Barley,20.93,6.99,29.98,857.39,50.34,8.68,Manual,Biofertilizer,41.2,2024-02-13,2024-06-11,119,2593.25,SENS2174,2024-04-01,-22.836187,151.275692,0.79,No Disease,2,6,0.14,363.055,21.79201680672269,3.0210626871235684,61.45142180094786,0,0,60.761111111111106,Winter,Australia
FARM2175,"Pampas, Argentina",Potatoes,32.78,5.79,23.58,954.5,86.74,9.93,Flood,Mixed,24.5,2024-03-14,2024-09-07,177,4360.36,SENS2175,2024-07-05,-37.230077,-62.501382,0.66,No Disease,3,9,0.25,1090.09,24.634802259887003,4.563432757718472,170.99450980392155,0,0,69.32777777777778,Spring,Argentina
FARM2176,Nigeria North,Soybean,34.22,7.28,24.07,790.36,83.71,9.87,No Irrigation,Biofertilizer,28.04,2024-04-23,2024-07-23,91,3338.21,SENS2176,2024-06-04,12.209169,11.838936,0.8,No Disease,4,7,0.4987852229601519,1665.0498191378085,36.683626373626375,4.218320359886778,114.9521349862259,0,0,73.6861111111111,Spring,Nigeria
FARM2177,"Shandong, China",Barley,18.97,5.61,26.18,894.33,80.78,7.72,Center Pivot,Biofertilizer,48.19,2024-03-20,2024-06-19,91,2051.22,SENS2177,2024-06-07,35.978099,116.773439,0.45,No Disease,3,6,0.14,287.1708,22.54087912087912,2.2910211877184947,41.6999390119943,0,1,54.00555555555556,Spring,China
FARM2178,"Bavaria, Germany",Maize,17.84,5.71,8.81,675.59,87.7,5.67,Drip,Inorganic,24.98,2024-01-21,2024-05-04,104,1500.0,SENS2178,2024-04-22,48.484885,10.756398,0.84,Severe,1,5,0.22661864363728726,339.9279654559309,14.423076923076923,2.216999955660001,57.736720554272516,0,1,27.26944444444445,Winter,Germany
FARM2179,"Casablanca-Settat, Morocco",Citrus,32.49,7.28,29.09,463.3,66.77,5.66,Center Pivot,Biofertilizer,44.6,2024-03-06,2024-07-06,122,6187.01,SENS2179,2024-05-11,33.303449,-7.441655,0.62,No Disease,3,7,0.85,5258.9585,50.713196721311476,13.325457678225286,135.68004385964912,0,0,60.324999999999996,Spring,Morocco
FARM2180,"Tanger-Tétouan, Morocco",Citrus,42.95,7.41,27.16,599.86,84.11,7.38,No Irrigation,Inorganic,34.11,2024-03-04,2024-06-17,105,2296.61,SENS2180,2024-06-05,35.040168,-5.602484,0.82,Severe,3,6,0.85,1952.1185,21.872476190476192,3.822204839729721,65.4118484762176,0,0,73.79444444444445,Spring,Morocco
FARM2181,"Souss-Massa, Morocco",Citrus,12.01,5.78,28.71,295.1,62.57,6.31,Drip,Organic,40.22,2024-01-16,2024-06-15,151,3120.11,SENS2181,2024-04-04,30.445141,-8.526611,0.4,No Disease,1,6,0.85,2652.0935,20.662980132450333,10.537352245862884,75.69408054342553,0,1,45.397222222222226,Winter,Morocco
FARM2182,"Fès-Meknès, Morocco",Tomatoes,12.05,5.8,18.32,473.81,77.29,5.12,Flood,Mixed,15.6,2024-01-08,2024-06-01,145,1500.0,SENS2182,2024-02-25,33.815066,-4.856614,0.78,No Disease,1,6,1.45,2175.0,10.344827586206897,3.159158400202186,90.36144578313252,0,1,47.827777777777776,Winter,Morocco
FARM2183,"Bavaria, Germany",Wheat,13.15,7.28,11.02,1019.39,85.47,4.63,Center Pivot,Mixed,49.58,2024-02-25,2024-06-20,116,1500.0,SENS2183,2024-03-27,48.374948,10.56919,0.48,No Disease,2,6,0.23162925759013286,347.4438863851993,12.931034482758621,1.470026166465763,29.655990510083036,0,1,21.355555555555547,Winter,Germany
FARM2184,"Murray-Darling, Australia",Olives,39.29,6.93,26.89,299.65,57.51,8.41,No Irrigation,Inorganic,47.32,2024-03-06,2024-07-18,134,1500.0,SENS2184,2024-04-12,-35.979732,143.268183,0.36,Severe,3,7,1.5,2250.0,11.194029850746269,4.989190088142359,31.043046357615893,0,0,68.9361111111111,Spring,Australia
FARM2185,"Tuscany, Italy",Barley,33.35,6.79,20.1,720.25,68.89,4.68,Sprinkler,Inorganic,26.46,2024-03-17,2024-06-23,98,3538.01,SENS2185,2024-05-07,43.194989,11.49598,0.51,Mild,3,6,0.14,495.3214000000001,36.10214285714286,4.905386481802426,128.84231609613985,0,0,64.19444444444444,Spring,Italy
FARM2186,Kenya Highlands,Soybean,35.27,7.06,12.22,1107.19,52.49,6.79,Drip,Inorganic,30.37,2024-01-28,2024-06-22,146,3185.46,SENS2186,2024-04-03,0.804666,36.961063,0.9,Mild,1,6,0.4987852229601519,1588.8603763306455,21.81821917808219,2.8744709842175076,101.54478801402614,0,0,50.81111111111112,Winter,Kenya
FARM2187,"Minas Gerais, Brazil",Maize,34.14,7.49,22.96,1650.36,43.4,8.1,Center Pivot,Organic,7.1,2024-03-02,2024-06-14,104,3756.45,SENS2187,2024-04-03,-18.264338,-44.27991,0.45,No Disease,3,6,0.22661864363728726,851.2816038912877,36.11971153846154,2.274761408778219,463.75925925925924,0,0,58.61666666666667,Spring,Brazil
FARM2188,"Nile Delta, Egypt",Cotton,16.49,7.34,15.72,69.35,75.45,5.31,Sprinkler,Organic,39.24,2024-03-12,2024-06-14,94,2461.2,SENS2188,2024-04-11,31.109225,31.23559,0.73,Mild,3,6,1.6810423698639896,4137.381480709251,26.182978723404254,34.985074626865675,61.16302186878727,0,1,40.21111111111111,Spring,Egypt
FARM2189,"Provence, France",Citrus,24.37,7.38,24.3,438.07,61.8,9.91,Flood,Organic,7.56,2024-01-27,2024-06-14,139,2803.04,SENS2189,2024-05-16,43.050732,5.618752,0.73,Moderate,1,6,0.85,2382.584,20.16575539568345,6.384038991504771,327.4579439252337,0,0,65.37222222222223,Winter,France
FARM2190,"Casablanca-Settat, Morocco",Citrus,34.19,6.02,17.2,468.8,85.08,6.58,No Irrigation,Biofertilizer,41.64,2024-01-01,2024-06-22,173,4863.35,SENS2190,2024-04-18,33.150702,-7.043729,0.53,No Disease,1,6,0.85,4133.8475,28.11184971098266,10.3519582801192,114.05605065666042,0,0,54.74444444444444,Winter,Morocco
FARM2191,"Provence, France",Tomatoes,24.42,5.84,23.59,476.54,41.1,5.27,Flood,Mixed,29.14,2024-02-22,2024-07-23,152,3097.83,SENS2191,2024-06-12,43.954944,4.852617,0.59,No Disease,2,7,1.45,4491.8535,20.38046052631579,6.487058675713029,102.78135368281353,0,0,63.791666666666664,Winter,France
FARM2192,"California, USA",Barley,40.84,6.79,27.61,414.78,75.65,5.66,Sprinkler,Inorganic,5.03,2024-04-18,2024-09-01,136,4375.58,SENS2192,2024-06-09,35.114591,-119.416775,0.82,No Disease,4,9,0.14,612.5812000000001,32.173382352941175,10.52378661792294,725.6351575456052,0,0,81.83055555555555,Spring,USA
FARM2193,North India,Barley,40.11,5.78,29.84,756.48,61.5,4.58,Center Pivot,Organic,22.53,2024-03-06,2024-07-21,137,4572.46,SENS2193,2024-05-13,26.739151,79.237472,0.31,No Disease,3,7,0.14,640.1444,33.37562043795621,6.036410202249564,194.32469188270292,0,0,55.93333333333334,Spring,India
FARM2194,"Fès-Meknès, Morocco",Cotton,19.08,6.27,13.38,368.24,80.14,6.32,Sprinkler,Biofertilizer,14.21,2024-04-23,2024-09-29,159,1500.0,SENS2194,2024-08-11,34.027044,-4.225297,0.34,No Disease,4,9,1.6810423698639896,2521.5635547959846,9.433962264150944,4.062398440038999,98.61932938856015,0,1,36.21666666666666,Spring,Morocco
FARM2195,"Provence, France",Cotton,14.74,5.79,25.43,672.91,77.77,8.33,Center Pivot,Biofertilizer,22.01,2024-04-14,2024-09-09,148,1500.0,SENS2195,2024-07-02,44.140071,5.612007,0.35,No Disease,4,9,1.6810423698639896,2521.5635547959846,10.135135135135135,2.225816503687436,65.1890482398957,0,1,54.03055555555555,Spring,France
FARM2196,"California, USA",Olives,14.25,5.71,15.75,451.7,84.82,7.51,Sprinkler,Inorganic,47.05,2024-03-22,2024-08-10,141,4696.81,SENS2196,2024-05-15,35.296706,-122.4585,0.51,No Disease,3,8,1.5,7045.215,33.31070921985816,10.37510492599956,97.74838709677421,0,1,34.375,Spring,USA
