farm_id,region,crop_type,soil_moisture_%,soil_pH,temperature_C,rainfall_mm,humidity_%,sunlight_hours,irrigation_type,fertilizer_type,pesticide_usage_ml,sowing_date,harvest_date,total_days,yield_kg_per_hectare,sensor_id,timestamp,latitude,longitude,NDVI_index,crop_disease_status,sowing_month,harvest_month
FARM2269,"Souss-Massa, Morocco",Citrus,44.0,6.14,20.42,208.76,48.02,7.07,Drip,Inorganic,22.45,2024-03-12,2024-08-08,149,5193.18,SENS2269,2024-05-13,30.517795,-8.760044,0.4,Mild,3,8
FARM2270,"Souss-Massa, Morocco",Wheat,34.53,5.59,30.49,271.81,47.88,4.43,Sprinkler,Mixed,5.44,2024-03-01,2024-06-26,117,2924.11,SENS2270,2024-05-19,30.986086,-9.147127,0.48,No Disease,3,6
FARM2271,South Africa Cape,Cotton,37.86,5.52,20.6,509.33,82.13,9.73,No Irrigation,Biofertilizer,37.23,2024-04-20,2024-08-09,111,3693.6,SENS2271,2024-06-25,-34.138455,18.129209,0.74,Mild,4,8
FARM2272,"Shandong, China",Maize,22.64,6.59,24.75,790.63,72.7,7.72,Drip,Organic,36.72,2024-01-20,2024-05-02,103,2415.03,SENS2272,2024-02-20,35.231749,121.961959,0.35,Mild,1,5
FARM2273,"Murray-Darling, Australia",Wheat,22.82,6.49,13.18,241.68,43.15,9.68,Center Pivot,Inorganic,39.44,2024-03-15,2024-07-31,138,2360.84,SENS2273,2024-05-31,-34.264,142.085034,0.74,No Disease,3,7
FARM2274,"Souss-Massa, Morocco",Barley,30.15,7.2,34.65,249.53,47.75,4.09,Drip,Mixed,36.06,2024-04-24,2024-09-08,137,1895.54,SENS2274,2024-05-26,30.405701,-9.205413,0.36,No Disease,4,9
FARM2275,"Tanger-Tétouan, Morocco",Wheat,21.08,5.93,22.06,866.96,45.33,4.78,Manual,Biofertilizer,7.8,2024-01-10,2024-04-27,108,1500.0,SENS2275,2024-03-06,35.744681,-5.729465,0.35,Severe,1,4
FARM2276,"Marrakech-Safi, Morocco",Tomatoes,28.57,5.7,35.4,306.95,75.49,6.18,Drip,Organic,8.85,2024-01-16,2024-05-07,112,2606.16,SENS2276,2024-03-16,31.481298,-8.086878,0.81,No Disease,1,5
FARM2277,"California, USA",Citrus,22.42,6.66,32.55,403.38,76.67,4.38,Center Pivot,Biofertilizer,31.7,2024-03-09,2024-06-09,92,2402.72,SENS2277,2024-05-22,34.98212,-118.578466,0.87,No Disease,3,6
FARM2278,"Fès-Meknès, Morocco",Wheat,18.36,6.98,18.19,526.26,79.87,5.48,Drip,Organic,37.21,2024-04-22,2024-09-07,138,2358.22,SENS2278,2024-07-20,34.408827,-4.074747,0.79,Mild,4,9
FARM2279,"Tuscany, Italy",Wheat,38.8,6.37,20.96,991.24,66.83,5.68,Manual,Mixed,12.34,2024-01-22,2024-04-29,98,2428.02,SENS2279,2024-03-04,42.751554,10.683929,0.59,Moderate,1,4
FARM2280,"Shandong, China",Wheat,14.48,7.49,19.32,742.31,78.64,9.26,Sprinkler,Biofertilizer,23.64,2024-03-28,2024-07-20,114,1740.45,SENS2280,2024-05-02,36.326755,121.669632,0.6,Moderate,3,7
FARM2281,"Java, Indonesia",Soybean,30.46,6.98,33.03,1745.56,71.19,8.17,Center Pivot,Organic,19.49,2024-04-26,2024-08-23,119,3877.99,SENS2281,2024-06-06,-7.611811,111.515913,0.79,No Disease,4,8
FARM2282,"Pampas, Argentina",Barley,18.52,5.68,26.71,608.06,62.1,9.34,Manual,Mixed,26.04,2024-04-18,2024-08-06,110,1679.68,SENS2282,2024-07-26,-34.524002,-59.183532,0.81,Moderate,4,8
FARM2283,"Fès-Meknès, Morocco",Tomatoes,18.28,7.4,21.79,536.93,68.73,8.56,Flood,Biofertilizer,9.03,2024-03-14,2024-07-04,112,3244.06,SENS2283,2024-05-27,33.83957,-4.156657,0.6,No Disease,3,7
FARM2284,"Punjab, India",Barley,16.03,6.96,19.72,521.66,49.23,6.08,No Irrigation,Mixed,34.85,2024-04-22,2024-09-28,159,2229.43,SENS2284,2024-06-02,31.692597,74.140442,0.59,Severe,4,9
FARM2285,"Nile Delta, Egypt",Cotton,10.31,5.57,32.74,38.43,55.99,6.05,No Irrigation,Biofertilizer,45.48,2024-03-12,2024-08-31,172,1529.96,SENS2285,2024-07-07,31.441812,30.291367,0.75,Moderate,3,8
FARM2286,"Fès-Meknès, Morocco",Wheat,21.43,6.85,19.54,395.95,66.54,6.31,Sprinkler,Mixed,11.71,2024-03-17,2024-09-03,170,2199.78,SENS2286,2024-05-06,34.099072,-5.137429,0.31,Mild,3,9
FARM2287,Central Thailand,Tomatoes,41.25,5.65,25.35,1434.54,68.98,5.41,Center Pivot,Biofertilizer,45.26,2024-02-27,2024-06-22,116,3088.01,SENS2287,2024-05-20,13.768679,101.07089,0.33,No Disease,2,6
FARM2288,"Java, Indonesia",Tomatoes,28.91,6.13,26.89,1593.04,65.8,9.46,Flood,Organic,6.96,2024-01-17,2024-04-29,103,3927.33,SENS2288,2024-03-08,-6.495906,111.675023,0.76,No Disease,1,4
FARM2289,Nigeria North,Soybean,15.03,7.33,39.38,614.6,73.45,6.63,Center Pivot,Mixed,30.8,2024-04-04,2024-08-13,131,2039.17,SENS2289,2024-06-23,11.276347,10.720402,0.75,Mild,4,8
FARM2290,"Midwest, USA",Barley,24.55,6.69,5.86,919.83,61.0,4.92,Center Pivot,Biofertilizer,26.12,2024-02-19,2024-07-02,134,3776.66,SENS2290,2024-04-02,42.679577,-91.585258,0.71,Mild,2,7
FARM2291,"Souss-Massa, Morocco",Tomatoes,24.45,6.89,23.29,257.26,65.36,5.45,Sprinkler,Organic,40.83,2024-04-05,2024-09-30,178,1754.1,SENS2291,2024-07-08,30.239989,-9.752143,0.35,Severe,4,9
FARM2292,"Shandong, China",Barley,34.74,6.99,16.09,699.82,76.39,6.46,Manual,Inorganic,33.43,2024-02-03,2024-07-30,178,2322.34,SENS2292,2024-04-11,35.231119,115.469459,0.65,Moderate,2,7
FARM2293,"Shandong, China",Potatoes,11.87,6.12,6.17,862.31,54.41,7.76,Drip,Organic,10.91,2024-01-27,2024-05-20,114,2091.06,SENS2293,2024-03-12,36.590244,121.630735,0.83,No Disease,1,5
FARM2294,"Souss-Massa, Morocco",Tomatoes,27.48,6.9,33.66,266.15,68.35,7.53,No Irrigation,Organic,19.89,2024-01-03,2024-05-04,122,1500.0,SENS2294,2024-03-18,30.478099,-9.312379,0.58,No Disease,1,5
FARM2295,Kenya Highlands,Rice,28.71,6.71,27.25,1474.14,74.77,4.42,Manual,Inorganic,17.81,2024-03-11,2024-07-28,139,2392.87,SENS2295,2024-06-28,-0.606628,37.391657,0.7,No Disease,3,7
FARM2296,"Pampas, Argentina",Barley,12.62,6.0,12.76,625.24,48.9,8.65,Drip,Biofertilizer,19.48,2024-01-22,2024-06-22,152,2494.49,SENS2296,2024-02-24,-37.800613,-58.840648,0.78,No Disease,1,6
FARM2297,"Rabat-Salé-Kénitra, Morocco",Cotton,42.37,5.96,24.43,520.23,64.69,9.3,Drip,Biofertilizer,8.51,2024-04-25,2024-09-30,158,2742.55,SENS2297,2024-08-12,33.992879,-6.311963,0.33,Mild,4,9
FARM2298,"Java, Indonesia",Soybean,31.01,6.0,25.9,2188.2,70.68,9.67,No Irrigation,Organic,35.36,2024-01-13,2024-04-16,94,2652.44,SENS2298,2024-03-17,-6.733958,108.079037,0.77,Mild,1,4
FARM2299,"Marrakech-Safi, Morocco",Barley,39.64,7.48,34.14,241.26,43.6,4.27,Center Pivot,Mixed,11.73,2024-01-15,2024-06-01,138,1943.61,SENS2299,2024-04-14,31.408382,-8.591465,0.53,No Disease,1,6
FARM2300,"Casablanca-Settat, Morocco",Olives,42.6,6.84,20.37,255.41,85.6,9.83,No Irrigation,Organic,27.37,2024-04-07,2024-09-22,168,2497.42,SENS2300,2024-05-23,33.631864,-8.465281,0.44,No Disease,4,9
FARM2301,"Pampas, Argentina",Wheat,31.29,6.78,6.01,620.54,73.26,6.23,Sprinkler,Biofertilizer,41.27,2024-04-03,2024-09-04,154,1856.87,SENS2301,2024-07-14,-37.108325,-59.457033,0.62,No Disease,4,9
FARM2302,"Provence, France",Citrus,27.06,5.79,9.44,556.54,83.39,5.7,Drip,Biofertilizer,40.24,2024-01-09,2024-06-21,164,3569.44,SENS2302,2024-04-05,44.195649,6.882669,0.7,No Disease,1,6
FARM2303,"Tanger-Tétouan, Morocco",Barley,22.09,7.17,12.76,596.28,58.32,8.53,Manual,Biofertilizer,24.77,2024-01-10,2024-06-24,166,5314.58,SENS2303,2024-02-28,35.192143,-5.779296,0.77,No Disease,1,6
FARM2304,North India,Wheat,32.81,6.35,28.65,872.11,51.4,4.42,Sprinkler,Organic,29.1,2024-02-16,2024-07-17,152,4248.22,SENS2304,2024-06-08,27.439049,86.072783,0.89,No Disease,2,7
FARM2305,"Queensland, Australia",Olives,10.5,5.74,30.38,625.31,83.87,9.02,Sprinkler,Mixed,18.28,2024-01-10,2024-05-02,113,2241.39,SENS2305,2024-04-12,-24.708581,151.617638,0.47,Moderate,1,5
FARM2306,"Souss-Massa, Morocco",Cotton,28.4,5.97,27.11,148.53,80.4,6.32,Sprinkler,Inorganic,42.52,2024-01-04,2024-04-24,111,3893.0,SENS2306,2024-02-06,30.906606,-8.831294,0.53,Moderate,1,4
FARM2307,"Bavaria, Germany",Soybean,43.19,6.65,18.0,642.17,65.39,9.04,Flood,Mixed,43.96,2024-04-01,2024-09-28,180,3964.65,SENS2307,2024-05-14,48.166636,11.820398,0.61,Mild,4,9
FARM2308,"Tuscany, Italy",Wheat,26.25,6.16,21.52,741.63,60.24,8.94,Center Pivot,Biofertilizer,31.71,2024-03-14,2024-08-22,161,5662.27,SENS2308,2024-04-24,42.597107,10.726452,0.9,No Disease,3,8
FARM2309,"Rabat-Salé-Kénitra, Morocco",Tomatoes,10.96,5.96,19.37,568.65,85.25,7.84,Flood,Inorganic,15.21,2024-03-16,2024-08-04,141,1500.0,SENS2309,2024-05-02,33.773666,-6.735655,0.43,Severe,3,8
FARM2310,"Marrakech-Safi, Morocco",Barley,36.99,7.13,26.41,316.92,65.92,9.47,Center Pivot,Inorganic,19.67,2024-01-19,2024-05-11,113,4317.5,SENS2310,2024-04-27,32.340636,-8.987738,0.39,No Disease,1,5
FARM2311,"Provence, France",Olives,20.27,6.81,9.95,737.48,42.01,7.66,Sprinkler,Biofertilizer,37.28,2024-04-03,2024-09-24,174,2250.54,SENS2311,2024-05-08,43.809032,6.636464,0.52,No Disease,4,9
FARM2312,"Souss-Massa, Morocco",Barley,19.76,7.4,21.47,150.49,57.96,4.02,No Irrigation,Organic,40.18,2024-03-05,2024-08-31,179,2262.85,SENS2312,2024-06-08,30.306446,-8.750214,0.72,No Disease,3,8
FARM2313,"Punjab, India",Wheat,41.45,5.99,26.02,491.11,54.29,4.73,Drip,Mixed,39.16,2024-03-19,2024-08-23,157,2121.78,SENS2313,2024-05-05,31.962261,75.824187,0.66,Severe,3,8
FARM2314,"Andalusia, Spain",Barley,38.05,6.2,31.9,343.16,77.91,4.2,Sprinkler,Biofertilizer,29.8,2024-04-26,2024-08-21,117,3712.21,SENS2314,2024-06-22,36.936941,-3.895326,0.88,Mild,4,8
FARM2315,"Marrakech-Safi, Morocco",Cotton,29.9,6.27,19.26,324.67,45.64,9.68,Sprinkler,Inorganic,28.86,2024-01-05,2024-06-28,175,2037.7,SENS2315,2024-02-12,31.422629,-8.617202,0.47,Moderate,1,6
FARM2316,"California, USA",Wheat,26.11,7.15,33.25,714.02,61.16,5.51,No Irrigation,Mixed,49.25,2024-02-08,2024-07-27,170,1500.0,SENS2316,2024-04-11,35.218137,-119.791856,0.48,Severe,2,7
FARM2317,"Tuscany, Italy",Cotton,27.91,5.51,25.77,974.33,58.75,4.67,No Irrigation,Organic,23.73,2024-01-28,2024-06-07,131,3379.36,SENS2317,2024-04-14,43.984539,10.767855,0.77,No Disease,1,6
FARM2318,"Tuscany, Italy",Citrus,20.79,7.14,21.12,942.52,68.3,5.8,No Irrigation,Biofertilizer,18.28,2024-02-24,2024-06-09,106,2856.91,SENS2318,2024-04-14,43.147888,11.613579,0.52,Mild,2,6
FARM2319,"Rabat-Salé-Kénitra, Morocco",Citrus,11.62,6.19,23.2,584.0,41.14,5.63,No Irrigation,Organic,43.79,2024-03-16,2024-06-23,99,1566.44,SENS2319,2024-05-20,33.730812,-6.079666,0.32,No Disease,3,6
FARM2320,"Marrakech-Safi, Morocco",Barley,35.79,6.2,34.78,274.61,87.22,8.26,No Irrigation,Mixed,23.98,2024-01-12,2024-05-16,125,3038.82,SENS2320,2024-03-25,31.176351,-8.666319,0.56,Mild,1,5
FARM2321,"Andalusia, Spain",Citrus,35.32,6.72,22.84,289.48,65.07,7.74,Flood,Biofertilizer,14.37,2024-03-10,2024-08-07,150,5503.02,SENS2321,2024-07-06,37.652809,-3.674483,0.78,No Disease,3,8
FARM2322,"Pampas, Argentina",Potatoes,30.83,6.6,15.15,923.36,86.33,7.22,Drip,Biofertilizer,28.17,2024-02-16,2024-06-28,133,1500.0,SENS2322,2024-05-24,-34.435587,-61.392821,0.33,Severe,2,6
FARM2323,"Midwest, USA",Wheat,39.59,6.72,10.11,834.28,70.48,5.78,Manual,Mixed,42.53,2024-03-21,2024-07-23,124,1500.0,SENS2323,2024-05-19,39.029681,-87.694046,0.4,Mild,3,7
FARM2324,"Andalusia, Spain",Olives,17.62,6.85,19.34,468.21,44.56,4.88,Manual,Mixed,27.9,2024-02-19,2024-06-12,114,4894.44,SENS2324,2024-05-01,36.883207,-5.429051,0.85,No Disease,2,6
FARM2325,"Midwest, USA",Barley,31.8,5.79,20.01,912.51,67.19,6.32,No Irrigation,Inorganic,24.91,2024-03-09,2024-08-22,166,1583.56,SENS2325,2024-04-25,42.875014,-89.796167,0.61,Moderate,3,8
FARM2326,"Shandong, China",Soybean,19.05,7.28,31.35,547.41,64.14,4.81,Manual,Mixed,22.29,2024-02-22,2024-08-17,177,1676.89,SENS2326,2024-05-21,35.758207,115.444147,0.37,No Disease,2,8
FARM2327,"Pampas, Argentina",Maize,31.22,5.9,25.17,834.39,57.19,9.07,Center Pivot,Inorganic,8.95,2024-01-24,2024-05-30,127,4328.24,SENS2327,2024-05-14,-37.791881,-60.808863,0.81,No Disease,1,5
FARM2328,Central Thailand,Maize,44.46,5.96,28.07,1450.96,44.22,4.41,No Irrigation,Biofertilizer,31.8,2024-04-12,2024-08-11,121,3681.43,SENS2328,2024-07-23,15.592869,100.136013,0.73,Moderate,4,8
FARM2329,"California, USA",Olives,25.15,6.48,25.07,373.82,43.23,6.92,Drip,Mixed,24.18,2024-02-09,2024-07-25,167,5040.93,SENS2329,2024-04-27,35.822256,-122.386189,0.73,No Disease,2,7
FARM2330,"Shandong, China",Barley,33.0,7.49,8.03,571.58,72.61,7.64,Manual,Biofertilizer,23.45,2024-01-03,2024-04-26,114,3543.26,SENS2330,2024-04-12,35.148255,116.442972,0.49,Mild,1,4
FARM2331,"Pampas, Argentina",Soybean,14.64,7.03,12.26,908.05,80.95,4.75,Drip,Biofertilizer,48.96,2024-04-07,2024-08-09,124,2344.86,SENS2331,2024-07-08,-34.123993,-60.516119,0.89,Mild,4,8
FARM2332,"Pampas, Argentina",Barley,17.21,6.35,19.55,767.97,73.19,4.43,Drip,Inorganic,20.0,2024-04-13,2024-08-21,130,5497.78,SENS2332,2024-06-28,-36.015861,-61.769629,0.31,No Disease,4,8
FARM2333,"Punjab, India",Wheat,30.65,7.05,40.87,311.31,79.39,4.21,Manual,Organic,45.79,2024-01-28,2024-05-05,98,2273.5,SENS2333,2024-03-15,31.101728,74.188016,0.85,Mild,1,5
FARM2334,"Marrakech-Safi, Morocco",Wheat,37.05,6.31,29.24,231.88,74.18,4.61,Center Pivot,Organic,10.98,2024-04-07,2024-07-11,95,1932.73,SENS2334,2024-05-28,31.723125,-9.410265,0.38,No Disease,4,7
FARM2335,South India,Cotton,32.24,6.18,31.77,1404.94,55.71,8.27,Sprinkler,Inorganic,12.27,2024-03-14,2024-07-12,120,3913.42,SENS2335,2024-06-25,14.330631,80.351742,0.31,Mild,3,7
FARM2336,"Punjab, India",Citrus,27.41,6.94,35.05,636.4,81.21,5.35,Sprinkler,Organic,20.13,2024-03-27,2024-07-25,120,2546.04,SENS2336,2024-06-05,31.855953,75.828224,0.43,Mild,3,7
FARM2337,"Punjab, India",Barley,28.04,6.57,21.98,730.18,83.04,6.94,Flood,Organic,35.67,2024-04-07,2024-09-13,159,1500.0,SENS2337,2024-05-18,31.712661,75.035621,0.35,Severe,4,9
FARM2338,"Pampas, Argentina",Potatoes,39.79,6.13,29.14,988.26,88.2,8.14,Drip,Organic,22.68,2024-03-26,2024-08-25,152,1789.07,SENS2338,2024-06-16,-36.382495,-60.525805,0.72,No Disease,3,8
FARM2339,"Souss-Massa, Morocco",Cotton,27.52,7.31,27.91,172.84,71.58,6.39,Manual,Organic,10.41,2024-02-06,2024-06-03,118,5322.02,SENS2339,2024-04-15,29.719232,-8.755471,0.48,No Disease,2,6
FARM2340,"Bavaria, Germany",Potatoes,31.14,6.89,14.96,1130.46,59.47,4.17,Sprinkler,Organic,46.89,2024-04-15,2024-08-10,117,3958.87,SENS2340,2024-07-06,48.374726,11.915518,0.87,Moderate,4,8
FARM2341,South Africa Cape,Cotton,31.02,5.77,23.69,737.8,59.56,9.83,Flood,Biofertilizer,20.8,2024-02-24,2024-07-12,139,2254.2,SENS2341,2024-04-28,-33.084469,19.630484,0.82,No Disease,2,7
FARM2342,"Souss-Massa, Morocco",Tomatoes,16.76,7.18,16.03,123.82,43.17,5.79,Manual,Mixed,5.46,2024-04-14,2024-09-18,157,1961.6,SENS2342,2024-07-17,30.001276,-9.47357,0.72,No Disease,4,9
FARM2343,"Nile Delta, Egypt",Citrus,16.28,5.78,20.21,77.63,52.44,5.01,Center Pivot,Organic,38.04,2024-02-12,2024-05-30,108,1744.26,SENS2343,2024-04-30,30.967473,30.935957,0.62,Mild,2,5
FARM2344,"Fès-Meknès, Morocco",Cotton,26.1,6.75,31.52,563.98,58.84,4.47,Manual,Biofertilizer,23.05,2024-02-07,2024-06-16,130,2833.72,SENS2344,2024-04-14,33.81,-4.050019,0.66,No Disease,2,6
FARM2345,"Java, Indonesia",Soybean,30.45,5.58,27.67,1687.36,60.04,6.87,Flood,Inorganic,29.47,2024-04-01,2024-09-25,177,3304.42,SENS2345,2024-05-09,-6.304099,107.208801,0.46,Mild,4,9
FARM2346,"California, USA",Wheat,21.63,7.39,30.76,527.38,82.26,9.9,Manual,Biofertilizer,36.15,2024-04-19,2024-08-31,134,1884.44,SENS2346,2024-07-13,36.290521,-121.077199,0.53,No Disease,4,8
FARM2347,Nigeria North,Rice,21.52,6.31,33.28,940.81,85.31,8.54,Manual,Inorganic,49.16,2024-01-14,2024-05-15,122,1835.83,SENS2347,2024-03-17,11.989954,11.904083,0.76,No Disease,1,5
FARM2348,"California, USA",Barley,25.25,6.53,23.79,353.24,44.84,8.46,Center Pivot,Inorganic,9.92,2024-02-28,2024-08-10,164,3472.56,SENS2348,2024-05-16,36.389806,-118.44768,0.54,Moderate,2,8
FARM2349,"Provence, France",Barley,17.33,5.58,16.21,783.05,83.62,8.51,Drip,Organic,15.44,2024-01-23,2024-05-12,110,4410.03,SENS2349,2024-04-29,43.701356,6.605039,0.89,No Disease,1,5
FARM2350,"Murray-Darling, Australia",Cotton,21.72,6.57,22.16,334.74,62.63,4.22,No Irrigation,Mixed,16.72,2024-02-10,2024-05-28,108,2993.83,SENS2350,2024-04-03,-32.195738,144.04023,0.43,Moderate,2,5
FARM2351,"Souss-Massa, Morocco",Olives,44.39,6.12,34.14,228.81,49.31,6.42,Sprinkler,Organic,26.19,2024-02-17,2024-05-25,98,2903.08,SENS2351,2024-04-23,30.398305,-8.854475,0.84,Mild,2,5
FARM2352,Kenya Highlands,Maize,41.85,7.32,20.09,913.49,69.34,6.26,No Irrigation,Inorganic,8.91,2024-03-18,2024-08-15,150,4507.49,SENS2352,2024-05-12,-0.769548,37.485269,0.58,No Disease,3,8
FARM2353,"Nile Delta, Egypt",Wheat,10.46,5.77,38.28,85.72,45.16,7.7,Manual,Inorganic,10.2,2024-01-25,2024-05-06,102,1500.0,SENS2353,2024-04-13,30.540411,30.588617,0.81,Mild,1,5
FARM2354,"California, USA",Olives,41.29,5.62,27.79,762.29,48.45,8.53,Sprinkler,Inorganic,36.0,2024-02-05,2024-07-12,158,2946.07,SENS2354,2024-04-16,35.648567,-120.458486,0.38,Moderate,2,7
FARM2355,Central Thailand,Cotton,31.3,6.73,34.46,1031.78,76.05,8.69,Drip,Biofertilizer,47.03,2024-01-17,2024-06-19,154,5218.47,SENS2355,2024-02-22,15.452037,99.937561,0.52,No Disease,1,6
FARM2356,"California, USA",Barley,19.87,6.58,32.26,201.9,48.91,9.45,Manual,Mixed,34.14,2024-02-28,2024-08-13,167,2816.09,SENS2356,2024-05-26,36.711773,-120.136573,0.59,Mild,2,8
FARM2357,"Fès-Meknès, Morocco",Wheat,14.86,6.88,12.06,409.71,63.95,5.81,Flood,Organic,26.05,2024-02-06,2024-07-26,171,2739.9,SENS2357,2024-04-24,33.950886,-4.66202,0.43,No Disease,2,7
FARM2358,"Marrakech-Safi, Morocco",Olives,20.59,7.43,28.23,273.79,54.09,7.53,Center Pivot,Biofertilizer,49.7,2024-04-17,2024-09-16,152,3875.87,SENS2358,2024-07-07,31.080959,-7.769166,0.83,Mild,4,9
FARM2359,"Java, Indonesia",Soybean,40.21,6.19,26.09,2108.39,69.21,4.23,Flood,Biofertilizer,44.49,2024-03-26,2024-09-09,167,3982.22,SENS2359,2024-07-01,-6.019251,111.610959,0.48,Moderate,3,9
FARM2360,"Murray-Darling, Australia",Barley,28.64,5.95,32.33,266.18,52.98,7.67,Sprinkler,Organic,6.84,2024-04-05,2024-07-08,94,3545.26,SENS2360,2024-05-28,-32.183237,147.524246,0.88,Mild,4,7
FARM2361,Central Thailand,Rice,33.94,6.06,29.59,1529.32,61.45,9.76,Manual,Mixed,12.89,2024-04-13,2024-08-29,138,4819.7,SENS2361,2024-07-14,14.451919,100.530845,0.35,No Disease,4,8
FARM2362,"Souss-Massa, Morocco",Wheat,29.72,5.64,25.22,231.95,69.79,4.08,Sprinkler,Biofertilizer,19.62,2024-02-14,2024-08-03,171,2093.46,SENS2362,2024-04-01,30.845029,-8.692391,0.86,Moderate,2,8
FARM2363,Kenya Highlands,Cotton,42.64,6.5,17.03,1239.89,42.01,9.53,Drip,Inorganic,13.83,2024-04-08,2024-07-25,108,1527.25,SENS2363,2024-06-09,0.849567,36.500268,0.83,Severe,4,7
FARM2364,"California, USA",Cotton,18.59,5.99,14.4,750.83,80.71,4.64,No Irrigation,Inorganic,14.99,2024-04-12,2024-08-06,116,2557.25,SENS2364,2024-05-18,37.747407,-119.477505,0.6,No Disease,4,8
FARM2365,"Rabat-Salé-Kénitra, Morocco",Barley,42.74,7.07,25.38,572.12,72.64,6.6,Drip,Mixed,10.04,2024-01-10,2024-05-26,137,4647.15,SENS2365,2024-03-29,33.647484,-6.452332,0.73,Mild,1,5
FARM2366,"Java, Indonesia",Soybean,36.16,6.94,28.96,2421.97,51.17,9.65,Manual,Biofertilizer,36.35,2024-01-20,2024-05-26,127,2960.36,SENS2366,2024-04-20,-6.526479,106.133689,0.44,No Disease,1,5
FARM2367,"Casablanca-Settat, Morocco",Olives,11.7,6.07,21.89,211.49,71.46,7.51,Sprinkler,Organic,33.52,2024-02-10,2024-07-13,154,1500.0,SENS2367,2024-03-29,33.698506,-7.168772,0.73,Severe,2,7
FARM2368,Nigeria North,Soybean,32.43,7.13,24.79,537.66,77.63,8.9,Sprinkler,Mixed,34.96,2024-01-01,2024-06-04,155,3241.47,SENS2368,2024-03-22,10.315257,8.797417,0.74,No Disease,1,6
FARM2369,"Andalusia, Spain",Citrus,44.14,7.48,17.58,315.57,79.74,7.77,Manual,Mixed,28.4,2024-04-12,2024-09-28,169,4304.24,SENS2369,2024-07-17,38.486016,-5.767337,0.88,No Disease,4,9
FARM2370,"Pampas, Argentina",Barley,15.24,7.39,13.34,941.89,65.37,9.56,Drip,Organic,20.16,2024-04-14,2024-09-16,155,2162.33,SENS2370,2024-06-02,-34.221079,-61.417246,0.73,Severe,4,9
FARM2371,"Murray-Darling, Australia",Cotton,18.8,7.32,37.01,407.63,54.7,6.23,Center Pivot,Mixed,9.6,2024-03-22,2024-08-15,146,2158.38,SENS2371,2024-05-16,-33.492785,144.03498,0.84,No Disease,3,8
FARM2372,"Marrakech-Safi, Morocco",Cotton,36.93,7.33,34.11,178.22,43.93,8.95,Drip,Organic,29.63,2024-03-13,2024-07-09,118,4368.56,SENS2372,2024-04-29,31.388376,-7.659475,0.7,No Disease,3,7
FARM2373,"Souss-Massa, Morocco",Citrus,25.94,5.8,30.25,106.67,81.18,5.88,No Irrigation,Mixed,25.43,2024-02-14,2024-06-02,109,1935.48,SENS2373,2024-04-10,30.546705,-9.948853,0.56,Severe,2,6
FARM2374,"Casablanca-Settat, Morocco",Wheat,29.3,7.39,16.25,257.48,43.74,4.26,Manual,Biofertilizer,12.04,2024-02-28,2024-06-01,94,2265.46,SENS2374,2024-04-12,33.125488,-7.316562,0.68,Moderate,2,6
FARM2375,"California, USA",Barley,31.94,6.87,14.91,380.02,46.21,9.66,Center Pivot,Biofertilizer,20.35,2024-04-04,2024-07-13,100,3154.56,SENS2375,2024-05-25,37.714986,-122.176301,0.73,Moderate,4,7
FARM2376,"Nile Delta, Egypt",Barley,19.73,6.02,35.46,51.69,55.45,9.06,Flood,Mixed,14.78,2024-04-09,2024-09-19,163,1737.6,SENS2376,2024-06-19,30.334137,32.115571,0.31,Mild,4,9
FARM2377,"Midwest, USA",Potatoes,18.45,6.91,2.54,981.59,68.92,9.92,Sprinkler,Inorganic,50.0,2024-03-26,2024-09-08,166,1913.67,SENS2377,2024-06-19,39.76421,-90.933708,0.82,Moderate,3,9
FARM2378,"California, USA",Olives,28.83,5.94,33.92,214.03,67.89,6.8,Drip,Mixed,30.91,2024-03-16,2024-08-04,141,3469.99,SENS2378,2024-05-17,35.739054,-119.110255,0.63,Moderate,3,8
FARM2379,"Marrakech-Safi, Morocco",Barley,26.46,6.06,24.4,237.62,58.99,7.59,Sprinkler,Biofertilizer,31.11,2024-02-28,2024-06-25,118,1524.07,SENS2379,2024-04-10,31.828279,-7.807536,0.68,Severe,2,6
FARM2380,South Africa Cape,Citrus,11.47,5.65,12.66,501.21,52.17,4.12,No Irrigation,Mixed,16.04,2024-03-14,2024-08-02,141,1500.0,SENS2380,2024-05-14,-34.026253,19.223236,0.69,No Disease,3,8
FARM2381,"Fès-Meknès, Morocco",Cotton,42.37,6.16,30.2,391.63,43.63,9.96,Drip,Biofertilizer,44.15,2024-01-25,2024-06-03,130,5132.06,SENS2381,2024-04-19,33.936737,-4.130337,0.58,No Disease,1,6
FARM2382,"Fès-Meknès, Morocco",Cotton,41.91,5.52,16.6,440.87,79.13,4.35,Drip,Mixed,26.52,2024-01-11,2024-05-27,137,3978.97,SENS2382,2024-04-12,34.171228,-5.208277,0.68,No Disease,1,5
FARM2383,"Queensland, Australia",Olives,14.73,6.83,26.68,452.84,66.08,4.97,Sprinkler,Mixed,29.09,2024-02-13,2024-07-07,145,2126.49,SENS2383,2024-04-04,-26.590645,148.348829,0.85,No Disease,2,7
FARM2384,"Andalusia, Spain",Citrus,24.8,7.1,12.17,260.26,54.09,7.75,Drip,Organic,23.5,2024-03-19,2024-08-04,138,3512.37,SENS2384,2024-04-19,37.785268,-6.205398,0.44,No Disease,3,8
